SSN Prefix,Years Issued
116-84-####,1996-unknown
116-86-####,1997-1998
116-88-####,1999-2000
116-90-####,2001-unknown
116-92-####,2003-2005
116-94-####,2005-2007
116-96-####,2007-2009
116-98-####,2009-2011
117-01-####,1936-1950
117-03-####,1936-1950
117-05-####,1936-1950
117-07-####,1936-1950
117-09-####,1936-1950
117-10-####,1936-1950
117-12-####,1936-1950
117-14-####,1936-1950
117-16-####,1936-1950
117-18-####,1936-1950
117-20-####,1936-1950
117-22-####,1936-1950
117-24-####,1936-1950
117-26-####,1951-unknown
117-28-####,1952-1954
117-30-####,1955-1956
117-32-####,1957-1958
117-34-####,1959-1961
117-36-####,1962-unknown
117-38-####,1963-1964
117-40-####,1965-1966
117-42-####,1967-unknown
117-44-####,1968-unknown
117-46-####,1969-unknown
117-48-####,1970-1971
117-50-####,1972-unknown
117-52-####,1973-unknown
117-54-####,1974-unknown
117-56-####,1975-unknown
117-58-####,1976-unknown
117-60-####,1977-1978
117-62-####,1979-1980
117-64-####,1981-1982
117-66-####,1983-unknown
117-68-####,1984-1985
117-70-####,1986-unknown
117-72-####,1987-1988
117-74-####,1989-1992
117-76-####,1989-1992
117-78-####,1989-1992
117-80-####,1993-unknown
117-82-####,1994-unknown
117-84-####,1996-unknown
117-86-####,1997-1998
117-88-####,1999-2000
117-90-####,2001-unknown
117-92-####,2003-2005
117-94-####,2005-2007
117-96-####,2007-2009
117-98-####,2009-2011
118-01-####,1936-1950
118-03-####,1936-1950
118-05-####,1936-1950
118-07-####,1936-1950
118-09-####,1936-1950
118-10-####,1936-1950
118-12-####,1936-1950
118-14-####,1936-1950
118-16-####,1936-1950
118-18-####,1936-1950
118-20-####,1936-1950
118-22-####,1936-1950
118-24-####,1936-1950
118-26-####,1951-unknown
118-28-####,1952-1954
118-30-####,1955-1956
118-32-####,1957-1959
118-34-####,1960-1961
118-36-####,1962-unknown
118-38-####,1963-1964
118-40-####,1965-1966
118-42-####,1967-unknown
118-44-####,1968-unknown
118-46-####,1969-1970
118-48-####,1971-unknown
118-50-####,1972-unknown
118-52-####,1973-unknown
118-54-####,1974-unknown
118-56-####,1975-unknown
118-58-####,1976-unknown
118-60-####,1977-1978
118-62-####,1979-1980
118-64-####,1981-1982
118-66-####,1983-unknown
118-68-####,1984-1985
118-70-####,1986-unknown
118-72-####,1987-1988
118-74-####,1989-1992
118-76-####,1989-1992
118-78-####,1989-1992
118-80-####,1993-unknown
118-82-####,1994-unknown
118-84-####,1996-unknown
118-86-####,1997-1998
118-88-####,1999-2000
118-90-####,2001-unknown
118-92-####,2003-2005
118-94-####,2005-2007
118-96-####,2007-2009
118-98-####,2009-2011
119-01-####,1936-1950
119-03-####,1936-1950
119-05-####,1936-1950
119-07-####,1936-1950
119-09-####,1936-1950
119-10-####,1936-1950
119-12-####,1936-1950
119-14-####,1936-1950
119-16-####,1936-1950
119-18-####,1936-1950
119-20-####,1936-1950
119-22-####,1936-1950
119-24-####,1936-1950
119-26-####,1951-unknown
119-28-####,1952-1954
119-30-####,1955-1956
119-32-####,1957-1959
119-34-####,1960-1961
119-36-####,1962-unknown
119-38-####,1963-1964
119-40-####,1965-1966
119-42-####,1967-unknown
119-44-####,1968-unknown
119-46-####,1969-1970
119-48-####,1971-unknown
119-50-####,1972-unknown
119-52-####,1973-unknown
119-54-####,1974-unknown
119-56-####,1975-unknown
119-58-####,1976-unknown
119-60-####,1977-1978
119-62-####,1979-1980
119-64-####,1981-unknown
119-66-####,1982-1984
119-68-####,1985-unknown
119-70-####,1986-unknown
119-72-####,1987-1988
119-74-####,1989-1992
119-76-####,1989-1992
119-78-####,1989-1992
119-80-####,1993-unknown
119-82-####,1994-unknown
119-84-####,1996-unknown
119-86-####,1997-1998
119-88-####,1999-2000
119-90-####,2001-unknown
119-92-####,2003-2005
119-94-####,2005-2007
119-96-####,2007-2009
119-98-####,2009-2011
120-01-####,1936-1950
120-03-####,1936-1950
120-05-####,1936-1950
120-07-####,1936-1950
120-09-####,1936-1950
120-10-####,1936-1950
120-12-####,1936-1950
120-14-####,1936-1950
120-16-####,1936-1950
120-18-####,1936-1950
120-20-####,1936-1950
120-22-####,1936-1950
120-24-####,1936-1950
120-26-####,1951-unknown
120-28-####,1952-1954
120-30-####,1955-1956
120-32-####,1957-1959
120-34-####,1960-1961
120-36-####,1962-1963
120-38-####,1964-unknown
120-40-####,1965-1966
120-42-####,1967-unknown
120-44-####,1968-unknown
120-46-####,1969-1970
120-48-####,1971-unknown
120-50-####,1972-unknown
120-52-####,1973-unknown
120-54-####,1974-unknown
120-56-####,1975-unknown
120-58-####,1976-unknown
120-60-####,1977-1978
120-62-####,1979-1980
120-64-####,1981-1982
120-66-####,1983-1984
120-68-####,1985-unknown
120-70-####,1986-1987
120-72-####,1988-unknown
120-74-####,1989-1992
120-76-####,1989-1992
120-78-####,1989-1992
120-80-####,1993-unknown
120-82-####,1994-unknown
120-84-####,1996-unknown
120-86-####,1997-1998
120-88-####,1999-2000
120-90-####,2001-unknown
120-92-####,2003-2005
120-94-####,2005-2007
120-96-####,2007-2009
120-98-####,2009-2011
121-01-####,1936-1950
121-03-####,1936-1950
121-05-####,1936-1950
121-07-####,1936-1950
121-09-####,1936-1950
121-10-####,1936-1950
121-12-####,1936-1950
121-14-####,1936-1950
121-16-####,1936-1950
121-18-####,1936-1950
121-20-####,1936-1950
121-22-####,1936-1950
121-24-####,1936-1950
121-26-####,1951-unknown
121-28-####,1952-1954
121-30-####,1955-1956
121-32-####,1957-1959
121-34-####,1960-1961
121-36-####,1962-unknown
121-38-####,1963-1964
121-40-####,1965-1966
121-42-####,1967-unknown
121-44-####,1968-unknown
121-46-####,1969-1970
121-48-####,1971-unknown
121-50-####,1972-unknown
121-52-####,1973-unknown
121-54-####,1974-unknown
121-56-####,1975-unknown
121-58-####,1976-unknown
121-60-####,1977-1978
121-62-####,1979-1980
121-64-####,1981-1982
121-66-####,1983-1984
121-68-####,1985-unknown
121-70-####,1986-1987
121-72-####,1988-unknown
121-74-####,1989-1992
121-76-####,1989-1992
121-78-####,1989-1992
121-80-####,1993-unknown
121-82-####,1994-unknown
121-84-####,1996-unknown
121-86-####,1997-1998
121-88-####,1999-2000
121-90-####,2001-unknown
121-92-####,2003-2005
121-94-####,2005-2007
121-96-####,2007-2009
121-98-####,2009-2011
122-01-####,1936-1950
122-03-####,1936-1950
122-05-####,1936-1950
122-07-####,1936-1950
122-09-####,1936-1950
122-10-####,1936-1950
122-12-####,1936-1950
122-14-####,1936-1950
122-16-####,1936-1950
122-18-####,1936-1950
122-20-####,1936-1950
122-22-####,1936-1950
122-24-####,1936-1950
122-26-####,1951-1952
122-28-####,1953-1954
122-30-####,1955-1956
122-32-####,1957-1959
122-34-####,1960-1961
122-36-####,1962-1963
122-38-####,1964-unknown
122-40-####,1965-1966
122-42-####,1967-unknown
122-44-####,1968-unknown
122-46-####,1969-1970
122-48-####,1971-unknown
122-50-####,1972-unknown
122-52-####,1973-unknown
122-54-####,1974-unknown
122-56-####,1975-unknown
122-58-####,1976-1977
122-60-####,1978-unknown
122-62-####,1979-1980
122-64-####,1981-1982
122-66-####,1983-1984
122-68-####,1985-unknown
122-70-####,1986-1987
122-72-####,1988-unknown
122-74-####,1989-1992
122-76-####,1989-1992
122-78-####,1989-1992
122-80-####,1993-unknown
122-82-####,1994-unknown
122-84-####,1996-unknown
122-86-####,1997-1998
122-88-####,1999-2000
122-90-####,2001-2002
122-92-####,2003-2005
122-94-####,2005-2007
122-96-####,2007-2009
122-98-####,2009-2011
123-01-####,1936-1950
123-03-####,1936-1950
123-05-####,1936-1950
123-07-####,1936-1950
123-09-####,1936-1950
123-10-####,1936-1950
123-12-####,1936-1950
123-14-####,1936-1950
123-16-####,1936-1950
123-18-####,1936-1950
123-20-####,1936-1950
123-22-####,1936-1950
123-24-####,1936-1950
123-26-####,1951-1952
123-28-####,1953-1954
123-30-####,1955-1956
123-32-####,1957-1959
123-34-####,1960-1961
123-36-####,1962-unknown
123-38-####,1963-1964
123-40-####,1965-unknown
123-42-####,1966-1967
123-44-####,1968-unknown
123-46-####,1969-1970
123-48-####,1971-unknown
123-50-####,1972-unknown
123-52-####,1973-unknown
123-54-####,1974-unknown
123-56-####,1975-unknown
123-58-####,1976-1977
123-60-####,1978-unknown
123-62-####,1979-1980
123-64-####,1981-1982
123-66-####,1983-1984
123-68-####,1985-unknown
123-70-####,1986-1987
123-72-####,1988-unknown
123-74-####,1989-1992
123-76-####,1989-1992
123-78-####,1989-1992
123-80-####,1993-unknown
123-82-####,1994-unknown
123-84-####,1996-unknown
123-86-####,1997-1998
123-88-####,1999-2000
123-90-####,2001-2002
123-92-####,2003-2005
123-94-####,2005-2007
123-96-####,2007-2009
123-98-####,2009-2011
124-01-####,1936-1950
124-03-####,1936-1950
124-05-####,1936-1950
124-07-####,1936-1950
124-09-####,1936-1950
124-10-####,1936-1950
124-12-####,1936-1950
124-14-####,1936-1950
124-16-####,1936-1950
124-18-####,1936-1950
124-20-####,1936-1950
124-22-####,1936-1950
124-24-####,1936-1950
124-26-####,1951-1952
124-28-####,1953-1954
124-30-####,1955-1957
124-32-####,1958-1959
124-34-####,1960-1961
124-36-####,1962-unknown
124-38-####,1963-1964
124-40-####,1965-1966
124-42-####,1967-unknown
124-44-####,1968-unknown
124-46-####,1969-1970
124-48-####,1971-unknown
124-50-####,1972-unknown
124-52-####,1973-unknown
124-54-####,1974-unknown
124-56-####,1975-unknown
124-58-####,1976-1977
124-60-####,1978-unknown
124-62-####,1979-1980
124-64-####,1981-1982
124-66-####,1983-1984
124-68-####,1985-unknown
124-70-####,1986-1987
124-72-####,1988-unknown
124-74-####,1989-1992
124-76-####,1989-1992
124-78-####,1989-1992
124-80-####,1993-unknown
124-82-####,1994-unknown
124-84-####,1996-1998
124-86-####,1998-unknown
124-88-####,1999-2000
124-90-####,2001-2002
124-92-####,2003-2005
124-94-####,2005-2007
124-96-####,2007-2009
124-98-####,2009-2011
125-01-####,1936-1950
125-03-####,1936-1950
125-05-####,1936-1950
125-07-####,1936-1950
125-09-####,1936-1950
125-10-####,1936-1950
125-12-####,1936-1950
125-14-####,1936-1950
125-16-####,1936-1950
125-18-####,1936-1950
125-20-####,1936-1950
125-22-####,1936-1950
125-24-####,1936-1950
125-26-####,1951-1952
125-28-####,1953-1954
125-30-####,1955-1956
125-32-####,1957-1959
125-34-####,1960-1962
125-36-####,1963-unknown
125-38-####,1963-1964
125-40-####,1965-1966
125-42-####,1967-unknown
125-44-####,1968-unknown
125-46-####,1969-1970
125-48-####,1971-unknown
125-50-####,1972-unknown
125-52-####,1973-unknown
125-54-####,1974-unknown
125-56-####,1975-unknown
125-58-####,1976-1977
125-60-####,1978-unknown
125-62-####,1979-1980
125-64-####,1981-1982
125-66-####,1983-1984
125-68-####,1985-unknown
125-70-####,1986-1987
125-72-####,1988-unknown
125-74-####,1989-1992
125-76-####,1989-1992
125-78-####,1989-1992
125-80-####,1993-unknown
125-82-####,1994-unknown
125-84-####,1996-1998
125-86-####,1998-unknown
125-88-####,1999-2000
125-90-####,2001-2002
125-92-####,2003-2005
125-94-####,2005-2007
125-96-####,2007-2009
125-98-####,2009-2011
126-01-####,1936-1950
126-03-####,1936-1950
126-05-####,1936-1950
126-07-####,1936-1950
126-09-####,1936-1950
126-10-####,1936-1950
126-12-####,1936-1950
126-14-####,1936-1950
126-16-####,1936-1950
126-18-####,1936-1950
126-20-####,1936-1950
126-22-####,1936-1950
126-24-####,1936-1950
126-26-####,1951-1952
126-28-####,1953-1954
126-30-####,1955-1957
126-32-####,1958-1959
126-34-####,1960-1962
126-36-####,1963-unknown
126-38-####,1963-1964
126-40-####,1965-1966
126-42-####,1967-unknown
126-44-####,1968-1969
126-46-####,1970-unknown
126-48-####,1971-unknown
126-50-####,1971-unknown
126-52-####,1972-unknown
126-54-####,1973-1975
126-56-####,1976-unknown
126-58-####,1976-1977
126-60-####,1978-unknown
126-62-####,1979-1980
126-64-####,1981-1982
126-66-####,1983-1984
126-68-####,1985-unknown
126-70-####,1986-1987
126-72-####,1988-unknown
126-74-####,1989-1992
126-76-####,1989-1992
126-78-####,1989-1992
126-80-####,1993-unknown
126-82-####,1994-unknown
126-84-####,1996-1998
126-86-####,1998-unknown
126-88-####,2000-unknown
126-90-####,2001-2002
126-92-####,2003-2005
126-94-####,2005-2007
126-96-####,2007-2009
126-98-####,2009-2011
127-01-####,1936-1950
127-03-####,1936-1950
127-05-####,1936-1950
127-07-####,1936-1950
127-09-####,1936-1950
127-10-####,1936-1950
127-12-####,1936-1950
127-14-####,1936-1950
127-16-####,1936-1950
127-18-####,1936-1950
127-20-####,1936-1950
127-22-####,1936-1950
127-24-####,1936-1950
127-26-####,1951-1952
127-28-####,1953-1954
127-30-####,1955-1957
127-32-####,1958-1959
127-34-####,1960-1962
127-36-####,1963-unknown
127-38-####,1963-1964
127-40-####,1965-1966
127-42-####,1967-unknown
127-44-####,1968-unknown
127-46-####,1969-1970
127-48-####,1971-unknown
127-50-####,1971-unknown
127-52-####,1972-unknown
127-54-####,1973-1975
127-56-####,1976-unknown
127-58-####,1976-1977
127-60-####,1978-unknown
127-62-####,1979-1980
127-64-####,1981-1982
127-66-####,1983-1984
127-68-####,1985-1986
127-70-####,1987-unknown
127-72-####,1988-unknown
127-74-####,1989-1992
127-76-####,1989-1992
127-78-####,1989-1992
127-80-####,1993-unknown
127-82-####,1994-unknown
127-84-####,1996-1998
127-86-####,1998-unknown
127-88-####,2000-unknown
127-90-####,2001-2003
127-92-####,2003-2005
127-94-####,2005-2007
127-96-####,2007-2010
127-98-####,2010-2011
128-01-####,1936-1950
128-03-####,1936-1950
128-05-####,1936-1950
128-07-####,1936-1950
128-09-####,1936-1950
128-10-####,1936-1950
128-12-####,1936-1950
128-14-####,1936-1950
128-16-####,1936-1950
128-18-####,1936-1950
128-20-####,1936-1950
128-22-####,1936-1950
128-24-####,1936-1950
128-26-####,1951-1952
128-28-####,1953-1954
128-30-####,1955-1957
128-32-####,1958-1959
128-34-####,1960-1962
128-36-####,1963-unknown
128-38-####,1963-unknown
128-40-####,1964-1966
128-42-####,1967-unknown
128-44-####,1968-1969
128-46-####,1970-unknown
128-48-####,1971-unknown
128-50-####,1971-unknown
128-52-####,1972-unknown
128-54-####,1973-1975
128-56-####,1976-unknown
128-58-####,1976-1977
128-60-####,1978-unknown
128-62-####,1979-1980
128-64-####,1981-1982
128-66-####,1983-1984
128-68-####,1985-1986
128-70-####,1987-unknown
128-72-####,1988-unknown
128-74-####,1989-1992
128-76-####,1989-1992
128-78-####,1989-1992
128-80-####,1993-unknown
128-82-####,1994-unknown
128-84-####,1996-1998
128-86-####,1998-unknown
128-88-####,2000-unknown
128-90-####,2001-2003
128-92-####,2003-2005
128-94-####,2005-2008
128-96-####,2008-2010
128-98-####,2010-2011
129-01-####,1936-1950
129-03-####,1936-1950
129-05-####,1936-1950
129-07-####,1936-1950
129-09-####,1936-1950
129-10-####,1936-1950
129-12-####,1936-1950
129-14-####,1936-1950
129-16-####,1936-1950
129-18-####,1936-1950
129-20-####,1936-1950
129-22-####,1936-1950
129-24-####,1936-1950
129-26-####,1951-unknown
129-28-####,1952-1954
129-30-####,1955-1957
129-32-####,1958-1959
129-34-####,1960-1962
129-36-####,1963-unknown
129-38-####,1963-1964
129-40-####,1965-1966
129-42-####,1967-unknown
129-44-####,1968-unknown
129-46-####,1969-1970
129-48-####,1971-unknown
129-50-####,1971-unknown
129-52-####,1972-unknown
129-54-####,1973-1975
129-56-####,1976-unknown
129-58-####,1976-1977
129-60-####,1978-unknown
129-62-####,1979-1980
129-64-####,1981-1982
129-66-####,1983-1984
129-68-####,1985-1986
129-70-####,1987-unknown
129-72-####,1988-unknown
129-74-####,1989-1992
129-76-####,1989-1992
129-78-####,1989-1992
129-80-####,1993-unknown
129-82-####,1994-unknown
129-84-####,1996-1998
129-86-####,1998-unknown
129-88-####,2000-unknown
129-90-####,2001-2003
129-92-####,2003-2005
129-94-####,2005-2008
129-96-####,2008-2010
129-98-####,2010-2011
130-01-####,1936-1950
130-03-####,1936-1950
130-05-####,1936-1950
130-07-####,1936-1950
130-09-####,1936-1950
130-10-####,1936-1950
130-12-####,1936-1950
130-14-####,1936-1950
130-16-####,1936-1950
130-18-####,1936-1950
130-20-####,1936-1950
130-22-####,1936-1950
130-24-####,1936-1950
130-26-####,1951-1952
130-28-####,1953-1954
130-30-####,1955-1957
130-32-####,1958-1959
130-34-####,1960-1962
130-36-####,1963-unknown
130-38-####,1963-1964
130-40-####,1965-1966
130-42-####,1967-unknown
130-44-####,1968-1969
130-46-####,1970-unknown
130-48-####,1971-unknown
130-50-####,1971-unknown
130-52-####,1972-unknown
130-54-####,1973-1975
130-56-####,1976-unknown
130-58-####,1976-1977
130-60-####,1978-1979
130-62-####,1980-unknown
130-64-####,1981-1982
130-66-####,1983-1984
130-68-####,1985-1986
130-70-####,1987-unknown
130-72-####,1988-unknown
130-74-####,1989-1992
130-76-####,1989-1992
130-78-####,1989-1992
130-80-####,1993-unknown
130-82-####,1994-unknown
130-84-####,1996-1998
130-86-####,1998-unknown
130-88-####,2000-unknown
130-90-####,2001-2003
130-92-####,2003-2006
130-94-####,2006-2008
130-96-####,2008-2010
130-98-####,2010-2011
131-01-####,1936-1950
131-03-####,1936-1950
131-05-####,1936-1950
131-07-####,1936-1950
131-09-####,1936-1950
131-10-####,1936-1950
131-12-####,1936-1950
131-14-####,1936-1950
131-16-####,1936-1950
131-18-####,1936-1950
131-20-####,1936-1950
131-22-####,1936-1950
131-24-####,1936-1950
131-26-####,1951-1952
131-28-####,1953-1954
131-30-####,1955-1957
131-32-####,1958-1959
131-34-####,1960-1962
131-36-####,1963-unknown
131-38-####,1963-1964
131-40-####,1965-1966
131-42-####,1967-unknown
131-44-####,1968-unknown
131-46-####,1969-1970
131-48-####,1971-unknown
131-50-####,1971-unknown
131-52-####,1972-1974
131-54-####,1973-1975
131-56-####,1976-unknown
131-58-####,1976-1977
131-60-####,1978-1979
131-62-####,1980-unknown
131-64-####,1981-1982
131-66-####,1983-1984
131-68-####,1985-1986
131-70-####,1987-unknown
131-72-####,1988-unknown
131-74-####,1989-1992
131-76-####,1989-1992
131-78-####,1989-1992
131-80-####,1993-unknown
131-82-####,1994-unknown
131-84-####,1996-1998
131-86-####,1998-unknown
131-88-####,2000-unknown
131-90-####,2001-2003
131-92-####,2003-2006
131-94-####,2006-2008
131-96-####,2008-2010
131-98-####,2010-2011
132-01-####,1936-1950
132-03-####,1936-1950
132-05-####,1936-1950
132-07-####,1936-1950
132-09-####,1936-1950
132-10-####,1936-1950
132-12-####,1936-1950
132-14-####,1936-1950
132-16-####,1936-1950
132-18-####,1936-1950
132-20-####,1936-1950
132-22-####,1936-1950
132-24-####,1936-1950
132-26-####,1951-1952
132-28-####,1953-1954
132-30-####,1955-1957
132-32-####,1958-1960
132-34-####,1961-1962
132-36-####,1963-unknown
132-38-####,1964-unknown
132-40-####,1965-1966
132-42-####,1967-unknown
132-44-####,1968-1969
132-46-####,1970-unknown
132-48-####,1971-unknown
132-50-####,1971-unknown
132-52-####,1972-1974
132-54-####,1975-unknown
132-56-####,1976-unknown
132-58-####,1976-1977
132-60-####,1978-1979
132-62-####,1980-unknown
132-64-####,1981-1982
132-66-####,1983-1984
132-68-####,1985-1986
132-70-####,1987-unknown
132-72-####,1988-unknown
132-74-####,1989-1992
132-76-####,1989-1992
132-78-####,1989-1992
132-80-####,1993-unknown
132-82-####,1994-unknown
132-84-####,1996-1998
132-86-####,1998-unknown
132-88-####,2000-unknown
132-90-####,2001-2003
132-92-####,2003-2006
132-94-####,2006-2008
132-96-####,2008-2010
132-98-####,2010-2011
133-01-####,1936-1950
133-03-####,1936-1950
133-05-####,1936-1950
133-07-####,1936-1950
133-09-####,1936-1950
133-10-####,1936-1950
133-12-####,1936-1950
133-14-####,1936-1950
133-16-####,1936-1950
133-18-####,1936-1950
133-20-####,1936-1950
133-22-####,1936-1950
133-24-####,1936-1950
133-26-####,1951-1952
133-28-####,1953-1954
133-30-####,1955-1957
133-32-####,1958-1960
133-34-####,1961-unknown
133-36-####,1962-unknown
133-38-####,1963-1964
133-40-####,1965-1966
133-42-####,1967-unknown
133-44-####,1968-unknown
133-46-####,1969-1970
133-48-####,1971-unknown
133-50-####,1971-unknown
133-52-####,1972-1974
133-54-####,1975-unknown
133-56-####,1976-unknown
133-58-####,1976-1977
133-60-####,1978-1979
133-62-####,1980-unknown
133-64-####,1981-1982
133-66-####,1983-1984
133-68-####,1985-1986
133-70-####,1987-unknown
133-72-####,1988-unknown
133-74-####,1989-1992
133-76-####,1989-1992
133-78-####,1989-1992
133-80-####,1993-unknown
133-82-####,1994-unknown
133-84-####,1996-1998
133-86-####,1998-unknown
133-88-####,2000-unknown
133-90-####,2002-2003
133-92-####,2003-2006
133-94-####,2006-2008
133-96-####,2008-2010
133-98-####,2010-2011
134-01-####,1936-1950
134-03-####,1936-1950
134-05-####,1936-1950
134-07-####,1936-1950
134-09-####,1936-1950
134-10-####,1936-1950
134-12-####,1936-1950
134-14-####,1936-1950
134-16-####,1936-1950
134-18-####,1936-1950
134-20-####,1936-1950
134-22-####,1936-1950
134-24-####,1936-1950
134-26-####,1951-1952
134-28-####,1953-1954
134-30-####,1955-1957
134-32-####,1958-unknown
134-34-####,1959-1962
134-36-####,1963-unknown
134-38-####,1964-unknown
134-40-####,1965-1966
134-42-####,1967-unknown
134-44-####,1968-1969
134-46-####,1970-unknown
134-48-####,1971-unknown
134-50-####,1972-unknown
134-52-####,1972-1974
134-54-####,1975-unknown
134-56-####,1976-unknown
134-58-####,1976-1977
134-60-####,1978-1979
134-62-####,1980-unknown
134-64-####,1981-1982
134-66-####,1983-1984
134-68-####,1985-1986
134-70-####,1987-unknown
134-72-####,1988-unknown
134-74-####,1989-1992
134-76-####,1989-1992
134-78-####,1989-1992
134-80-####,1993-unknown
134-82-####,1994-unknown
134-84-####,1996-1998
134-86-####,1998-unknown
134-88-####,2000-unknown
134-90-####,2002-2004
134-92-####,2004-2006
134-94-####,2006-2008
134-96-####,2008-2010
134-98-####,2010-2011
